,epid,name,link,price,rating,num_ratings,watcher,shipping,free_return,open_box,pre_owned,refurbished,benefits_charity,last_one,sold,early_sold,later_sold
4167,,Lot of (10) Microsoft RT2300 X801383-104 Black Wired PS/2 Office Keyboard,https://www.ebay.com/itm/Lot-of-10-Microsoft-RT2300-X801383-104-Black-Wired-PS-2-Office-Keyboard/233555707485?hash=item366101465d:g:BUwAAOSwQItUELQa,49.48,,0,0,0,1,0,1,0,0,0,0,0,0
4168,,Zoom Leed's Bluetooth Gridlock Keyboard 7003-17WH ,https://www.ebay.com/itm/Zoom-Leeds-Bluetooth-Gridlock-Keyboard-7003-17WH/143345996961?hash=item21601654a1:g:el8AAOSwC61dRWJD,18.95,,0,0,5.75,0,0,1,0,0,0,0,0,0
4169,1137168114,TG3 CK82S Keyboard KBACK82SBRUNUS,https://www.ebay.com/itm/TG3-CK82S-Keyboard-KBACK82SBRUNUS/203006237509?epid=1137168114&hash=item2f441d5b45:i:203006237509,,,0,0,0,1,0,0,0,0,0,0,0,0
4170,1800005205,"FELLOWES 8035901 Keyboard Tray,Black,Glide Track 25 In.",https://www.ebay.com/itm/FELLOWES-8035901-Keyboard-Tray-Black-Glide-Track-25-In/273394535321?epid=1800005205&hash=item3fa7958b99:g:iKYAAOSwb1Jbacaq,347.11,,0,0,0,1,0,0,0,0,0,0,0,0
4171,,US Laptop keyboard w/ Backlit FOR HP 17-f020us 17-f021cy 17-f021ds 17-f021nr,https://www.ebay.com/itm/US-Laptop-keyboard-w-Backlit-FOR-HP-17-f020us-17-f021cy-17-f021ds-17-f021nr/233075296643?hash=item36445ec983:g:aMQAAOSwHLNZSJjp,28.37,,0,0,0,0,0,0,0,0,0,1,1,1
4172,,Laptop Keyboard For Toshiba Satellite C55-C5246 C55-C5390 C55-C5240 C55-C5241 GO,https://www.ebay.com/itm/Laptop-Keyboard-For-Toshiba-Satellite-C55-C5246-C55-C5390-C55-C5240-C55-C5241-GO/123330698850?hash=item1cb7151e62:g:bWAAAOSw1dVeeJQk,15.79,,0,0,0,0,0,0,0,0,0,7,7,7
4173,,For HP ENVY 6-1110us 6-1111nr 6-1129wm Laptop US Keyboard with Frame Black JS5,https://www.ebay.com/itm/For-HP-ENVY-6-1110us-6-1111nr-6-1129wm-Laptop-US-Keyboard-with-Frame-Black-JS5/164214090537?hash=item263bec2b29:g:yMoAAOSwBkRaMMuf,16.4,,0,0,4.2,0,0,0,0,0,0,0,0,0
4174,,Microsoft Comfort Curve Keyboard 2000 v1.0 - brand new,https://www.ebay.com/itm/Microsoft-Comfort-Curve-Keyboard-2000-v1-0-brand-new/402318935662?hash=item5dac13c66e:g:JrMAAOSw1H1fBOU7,80,,0,0,13.95,0,1,0,0,0,0,0,0,0
4175,,NEW US Laptop Keyboard with Backlit for Toshiba Satellite S55t-B5134 S55t-B5150,https://www.ebay.com/itm/NEW-US-Laptop-Keyboard-with-Backlit-for-Toshiba-Satellite-S55t-B5134-S55t-B5150/273960825876?hash=item3fc9567414:g:uE8AAOSwN6JY9ZCK,21.99,,0,0,4.2,0,0,0,0,0,0,0,0,0
4176,,NEW US Laptop Keyboard with Backlit for Toshiba Satellite S55t-B5232 S55t-B5158,https://www.ebay.com/itm/NEW-US-Laptop-Keyboard-with-Backlit-for-Toshiba-Satellite-S55t-B5232-S55t-B5158/273960825984?hash=item3fc9567480:g:YUIAAOSwE0JY9ZCQ,21.99,,0,0,4.2,0,0,0,0,0,0,0,0,0
4177,,Wireless Slim Keyboard Mouse for Smart TV Hisens 40H4050E 4K UHD GD Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-for-Smart-TV-Hisens-40H4050E-4K-UHD-GD-Sx/223586130411?hash=item340ec599eb:g:Uc0AAOSwMoldKlPj,27.49,,0,0,0,0,0,0,0,0,0,0,0,0
4178,,Wireless Full Keyboard Mouse for Smart TV Samsung QN85Q7DRAFXZA 4K UHD SV Sx,https://www.ebay.com/itm/Wireless-Full-Keyboard-Mouse-for-Smart-TV-Samsung-QN85Q7DRAFXZA-4K-UHD-SV-Sx/223586130431?hash=item340ec599ff:g:rYQAAOSwUrFeK1ED,35.99,,0,0,0,0,0,0,0,0,0,0,0,0
4179,,US Laptop keyboard w/ Backlit FOR HP 15-p022nr 15-p021ca 15-p021nr 15-p213cl,https://www.ebay.com/itm/US-Laptop-keyboard-w-Backlit-FOR-HP-15-p022nr-15-p021ca-15-p021nr-15-p213cl/202680750828?hash=item2f30b6d2ec:g:aMQAAOSwHLNZSJjp,28.37,,0,0,0,0,0,0,0,0,0,1,1,1
4180,,Wireless Slim Keyboard Mouse for Smart TV LG 65SK8000PUA 4K UHD SV Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-for-Smart-TV-LG-65SK8000PUA-4K-UHD-SV-Sx/223586130379?hash=item340ec599cb:g:LQUAAOSwtNFdKlPh,28.97,,0,0,0,0,0,0,0,0,0,0,0,0
4181,,Wireless Mini Mouse & Keyboard Set for HP Pavilion 27-n170na GD US,https://www.ebay.com/itm/Wireless-Mini-Mouse-Keyboard-Set-for-HP-Pavilion-27-n170na-GD-US/232847267580?hash=item3636c756fc:g:XF4AAOSwO1pbSEf7,27.49,,0,0,0,0,0,0,0,0,0,1,1,1
4182,0,ONN 7217640 USB Connected Soft-Touch Wired Keyboard - Black,https://www.ebay.com/itm/ONN-7217640-USB-Connected-Soft-Touch-Wired-Keyboard-Black/184350490539?epid=0&hash=item2aec253fab:g:AwkAAOSwvgVe9VAr,20,,0,0,0,0,1,0,0,0,0,0,0,0
4183,,Wireless Slim Keyboard Mouse for Smart TV SonyXBR 75X850G/C 4K UHD PK Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-for-Smart-TV-SonyXBR-75X850G-C-4K-UHD-PK-Sx/223586130268?hash=item340ec5995c:g:Rm0AAOSwQjxdKlPc,25.37,,0,0,0,0,0,0,0,0,0,0,0,0
4184,,Wireless Ultrathin Keyboard Mouse for Smart TV SonyXBR 75X850G/C 4K UHD BK Sx,https://www.ebay.com/itm/Wireless-Ultrathin-Keyboard-Mouse-for-Smart-TV-SonyXBR-75X850G-C-4K-UHD-BK-Sx/233286969014?hash=item3650fca6b6:g:pmEAAOSwGjldKlPZ,24.99,,0,0,0,0,0,0,0,0,0,0,0,0
4185,,Wireless MINI Keyboard Mouse for Smart TV LG 50UM7300 4K UHD WT Sx,https://www.ebay.com/itm/Wireless-MINI-Keyboard-Mouse-for-Smart-TV-LG-50UM7300-4K-UHD-WT-Sx/323857840099?hash=item4b676e77e3:g:yvEAAOSwMPBdKlPh,29.07,,0,0,0,0,0,0,0,0,0,0,0,0
4186,,Wireless MINI Keyboard Mouse for Smart TV Samsung QN82Q6DRAFXZA 4K UHD BK Sx,https://www.ebay.com/itm/Wireless-MINI-Keyboard-Mouse-for-Smart-TV-Samsung-QN82Q6DRAFXZA-4K-UHD-BK-Sx/233286969031?hash=item3650fca6c7:m:m1AtvTV3KRpHJ6eH2CstUWQ,29.07,,0,0,0,0,0,0,0,0,0,0,0,0
4187,,US Keyboard w/ Backlit For HP 17-f026cy 17-f027ds 17-f023ds 17-f023nr Assembly,https://www.ebay.com/itm/US-Keyboard-w-Backlit-For-HP-17-f026cy-17-f027ds-17-f023ds-17-f023nr-Assembly/274366396248?hash=item3fe182f758:g:A~oAAOSwAk9ZmCZ6,28.37,,0,0,4.2,0,0,0,0,0,0,0,0,0
4188,,Apple A1314 Wireless Keyboard - Silver (MC184LL/B),https://www.ebay.com/itm/Apple-A1314-Wireless-Keyboard-Silver-MC184LL-B/323840225450?hash=item4b6661b0aa:g:mmoAAOSwQ6FdDRa6,39.99,,0,0,12,0,0,1,0,0,0,0,0,0
4189,97031082,Adesso SlimTouch 4400 Wireless Desktop Touchpad Keyboard,https://www.ebay.com/itm/Adesso-SlimTouch-4400-Wireless-Desktop-Touchpad-Keyboard/202519589781?epid=97031082&hash=item2f271bb395:m:mpmgm00FMUJbP8yISq3i1Mg,88.01,1,0,0,0,1,0,0,0,0,0,2,2,2
4190,26020092057,"StarTech Under-Desk Keyboard Tray - Adjustable - Black - Steel, Plastic",https://www.ebay.com/itm/StarTech-Under-Desk-Keyboard-Tray-Adjustable-Black-Steel-Plastic/402257200134?epid=26020092057&hash=item5da865c406:g:e1MAAOSwXQpettM7,58.27,,0,0,0,1,1,0,0,0,1,1,1,1
4191,,Lenovo Keyboard T440 T440s T440p T431s Backlit 04X0101 ,https://www.ebay.com/itm/Lenovo-Keyboard-T440-T440s-T440p-T431s-Backlit-04X0101/382394289982?hash=item590879cf3e:g:UeUAAOSwtHValaMR,27,,0,0,3.8,0,0,0,1,0,0,222,222,222
4192,,Mouse & Keyboard Set Mini in for Playstation 4 PS4 Play Station PS BK US,https://www.ebay.com/itm/Mouse-Keyboard-Set-Mini-in-for-Playstation-4-PS4-Play-Station-PS-BK-US/222879969015?hash=item33e4ae6ef7:g:VdcAAOSw87Rapvfp,22.27,,0,0,7.5,0,0,0,0,0,0,9,9,9
4193,1862831215,"iMicro KB-IM898RL Wired USB Keyboard with REACH, ROHS Certificate",https://www.ebay.com/itm/iMicro-KB-IM898RL-Wired-USB-Keyboard-with-REACH-ROHS-Certificate/322743023071?epid=1862831215&hash=item4b24fbb5df:g:pZgAAOSwZcZZueMS,19.31,,0,0,0,0,0,0,0,0,0,0,0,0
4194,,New HP Envy M6-W M6-W000 M6-W100 X360 Keyboard with Backlit Sliver,https://www.ebay.com/itm/New-HP-Envy-M6-W-M6-W000-M6-W100-X360-Keyboard-with-Backlit-Sliver/273438193294?hash=item3faa2fb68e:g:bxoAAOSwxahe4cm1,28.08,,0,0,0,0,0,0,0,0,0,4,4,4
4195,,Keys-To-Go Ultra Slim Keyboard,https://www.ebay.com/itm/Keys-To-Go-Ultra-Slim-Keyboard/254331900554?hash=item3b375cd28a:g:Y2IAAOSwUSddVi63,40,,0,0,8,0,1,0,0,0,0,0,0,0
4196,,US Laptop keyboard w/ Backlit FOR HP 17-f131ds 17-f132ds 17-f133ds 17-f134ds TO,https://www.ebay.com/itm/US-Laptop-keyboard-w-Backlit-FOR-HP-17-f131ds-17-f132ds-17-f133ds-17-f134ds-TO/303148147710?hash=item469509a3fe:g:oREAAOSwRXRZTlcF,28.37,,0,0,0,0,0,0,0,0,0,0,0,0
4197,,Compaq Domestic 2352  235496 Keyboard Tested Working 12 1740,https://www.ebay.com/itm/Compaq-Domestic-2352-235496-Keyboard-Tested-Working-12-1740/164187345365?hash=item263a5411d5:g:KIMAAOSw2FdesgDT,14,,0,0,14.4,0,0,1,0,0,0,0,0,0
4199,,NEW US laptop keyboard  for Toshiba Satellite L50-BST2NX1 L50-BST2NX2  L55-B5276,https://www.ebay.com/itm/NEW-US-laptop-keyboard-for-Toshiba-Satellite-L50-BST2NX1-L50-BST2NX2-L55-B5276/283877613178?hash=item42186c9e7a:g:hrUAAOSwK05eeI93,15.79,,0,0,4.2,0,0,0,0,0,0,0,0,0
4200,,Laptop US Keyboard replace for Toshiba L55t-B5188 L55-B5338 L55D-B5364 L55-B  ,https://www.ebay.com/itm/Laptop-US-Keyboard-replace-for-Toshiba-L55t-B5188-L55-B5338-L55D-B5364-L55-B/202403557965?hash=item2f2031324d:g:hrUAAOSwK05eeI93,16.01,,0,0,0,0,0,0,0,0,0,2,2,2
4201,1700606708, Acer PR1101U USB Wired Slim  Keyboard ,https://www.ebay.com/itm/Acer-PR1101U-USB-Wired-Slim-Keyboard/273357832961?epid=1700606708&hash=item3fa5658301:g:RtIAAOSwzcpbS418,17.99,5,2,0,7.2,0,1,0,0,0,0,1,1,1
4202,,RCA WIRELESS KEYBOARD KBR755TA 1,https://www.ebay.com/itm/RCA-WIRELESS-KEYBOARD-KBR755TA-1/353094738530?hash=item5236162262:g:XOwAAOSw32Fepze4,8,,0,0,20.8,0,0,0,0,0,0,0,0,0
4203,,Dell Wired Basic Keyboard KB4021 KB212-B Black,https://www.ebay.com/itm/Dell-Wired-Basic-Keyboard-KB4021-KB212-B-Black/164222936932?hash=item263c732764:g:mgAAAOSw2kNevqvX,7.99,,0,0,15.39,0,0,1,0,0,0,0,0,0
4205,,H P COMPUTER KEYBOARD,https://www.ebay.com/itm/H-P-COMPUTER-KEYBOARD/264268156421?hash=item3d879c0e05:g:o~QAAOSwHoFXuzpl,7.99,,0,0,23.15,0,0,1,0,0,0,0,0,0
4207,,MOTILE WIRELESS MULTI-DEVICE BLUETOOTH KEYBOARD SILVER USD MAGNETIC CLOSE RUSH S,https://www.ebay.com/itm/MOTILE-WIRELESS-MULTI-DEVICE-BLUETOOTH-KEYBOARD-SILVER-USD-MAGNETIC-CLOSE-RUSH-S/324222158385?hash=item4b7d258631:g:1roAAOSwH6dfBK2E,29.98,,0,0,0,0,1,0,0,0,0,0,0,0
4208,,Delux Gaming Keyboard T9,https://www.ebay.com/itm/Delux-Gaming-Keyboard-T9/323787425249?hash=item4b633c05e1:g:0C8AAOSwdW5b1VE8,19.95,,0,0,8.49,0,0,1,0,0,0,0,0,0
4209,1520069578,"Comfort Type USB Keyboard, 104 Keys, Black",https://www.ebay.com/itm/Comfort-Type-USB-Keyboard-104-Keys-Black/164262029260?epid=1520069578&hash=item263ec7a7cc:g:HmUAAOSwBfhe9JHW,17.04,,0,0,35.32,0,0,0,0,0,0,0,0,0
4211,17023139006,PREMIERTEK I8  MINI WRLS HANDHELD KEYBOARD,https://www.ebay.com/itm/PREMIERTEK-I8-MINI-WRLS-HANDHELD-KEYBOARD/353099642024?epid=17023139006&hash=item523660f4a8:g:CDcAAOSwFTde3Lb-,26.66,,0,0,0,0,0,0,0,0,0,0,0,0
4212,,Dell Quietkey Keyboard Model SK-1000REW PS/2 Wired,https://www.ebay.com/itm/Dell-Quietkey-Keyboard-Model-SK-1000REW-PS-2-Wired/324125794919?hash=item4b77672267:g:qgQAAOSwFhxeiQIC,20,,0,0,20,0,0,1,0,0,0,0,0,0
4213,1824720037,Lenovo Dcg Server Options 00Am600 Preferred Pro Keyboard Usb Us Eng 103P Rohs,https://www.ebay.com/itm/Lenovo-Dcg-Server-Options-00Am600-Preferred-Pro-Keyboard-Usb-Us-Eng-103P-Rohs/264743974950?epid=1824720037&hash=item3da3f87826:g:Y-oAAOSw8WJezTdo,51.17,,0,0,0,1,0,0,0,0,0,0,0,0
4214,,Brown Laptop Keyboard Backlit HP 13-ac063dx 13-ac051nr 13-ac050ca 13-ac040ca,https://www.ebay.com/itm/Brown-Laptop-Keyboard-Backlit-HP-13-ac063dx-13-ac051nr-13-ac050ca-13-ac040ca/283180447026?hash=item41eedeb532:g:-jMAAOSwqoZa6B7n,32.88,,0,0,0,0,0,0,0,0,0,3,3,3
4215,2011134179,GENUINE NEW SONY VAIO VPCEA 148792021 148792421 BLACK US KEYBOARD WITH FRAME,https://www.ebay.com/itm/GENUINE-NEW-SONY-VAIO-VPCEA-148792021-148792421-BLACK-US-KEYBOARD-WITH-FRAME/152300853110?epid=2011134179&hash=item2375d69776:g:WwoAAOSw2xRYQIaP,19.98,,0,0,0,0,0,0,0,0,0,2,2,2
4216,,ID Tech With MagStripe Reader IDKA-33433B Wired Black Keyboard Used,https://www.ebay.com/itm/ID-Tech-With-MagStripe-Reader-IDKA-33433B-Wired-Black-Keyboard-Used/273791602529?hash=item3fbf404f61:g:SHUAAOSwPhhbW2P4,18.03,,0,0,10,1,0,1,0,0,0,0,0,0
4217,5034961073,NEW OEM Dell Multimedia Bluetooth Wireless English Keyboard w/Mouse PU235,https://www.ebay.com/itm/NEW-OEM-Dell-Multimedia-Bluetooth-Wireless-English-Keyboard-w-Mouse-PU235/153845402817?epid=5034961073&hash=item23d1e68cc1:g:mDEAAOSwOdlc0f5F,45,4.5,2,0,0,1,1,0,0,0,0,27,27,27
4218,0,Lenovo SK-8821 Black Slim USB Wired Desktop PC Keyboard,https://www.ebay.com/itm/Lenovo-SK-8821-Black-Slim-USB-Wired-Desktop-PC-Keyboard/123706569942?epid=0&hash=item1ccd7c74d6:g:bZMAAOSw~QRaR-Ib,13.99,,0,0,14.9,0,0,1,0,0,0,0,0,0
4219,2278816115,826631-001 - HP KEYBOARD W/POINT STICK US,https://www.ebay.com/itm/826631-001-HP-KEYBOARD-W-POINT-STICK-US/264656371998?epid=2278816115&hash=item3d9ebfc11e:g:Sc8AAOSw1Updk7TE,90,,0,0,0,0,0,0,1,0,0,0,0,0
4220,,"100% NEW APPLE Macbook Pro 13"" A1278 Keyboard US Tested 2009 2010 2011 ",https://www.ebay.com/itm/100-NEW-APPLE-Macbook-Pro-13-A1278-Keyboard-US-Tested-2009-2010-2011/280868848838?hash=item41651684c6:g:aMMAAOSw9fRZ1Vt4,16.5,,0,0,0,1,0,0,0,0,0,1054,1054,1054
4222,25024876735,HP LATIN Smartcard USB CCID Keyboard New 700847-161 701671-161 KUS1206,https://www.ebay.com/itm/HP-LATIN-Smartcard-USB-CCID-Keyboard-New-700847-161-701671-161-KUS1206/372472991259?epid=25024876735&hash=item56b91ece1b:g:d~sAAOSwRNhbxwdF,28,,0,0,15.27,1,0,0,0,0,0,86,86,86
4223,,Genuine OEM Panasonic Toughbook CF-30 Keyboard mk1 mk2 mk3 QWERTY CF30,https://www.ebay.com/itm/Genuine-OEM-Panasonic-Toughbook-CF-30-Keyboard-mk1-mk2-mk3-QWERTY-CF30/131599882793?hash=item1ea3f6da29:g:NqQAAOSweW5U8-Gc,37.99,,0,0,0,0,0,1,0,0,0,26,26,26
4224,,Solidtek Ack-595 Mini Size 88 Keys Keyboard,https://www.ebay.com/itm/Solidtek-Ack-595-Mini-Size-88-Keys-Keyboard/124221061111?hash=item1cec26f7f7:g:qSUAAOSwZ2Re47jV,43.41,,0,0,0,0,0,0,0,0,0,0,0,0
4225,,NEW Brown US Keyboard Backlit For HP 13-ac063dx 13-ac076nr 13-ac020ca 13-ac092ms,https://www.ebay.com/itm/NEW-Brown-US-Keyboard-Backlit-For-HP-13-ac063dx-13-ac076nr-13-ac020ca-13-ac092ms/202687938140?hash=item2f31247e5c:g:SWIAAOSw3pZa6B7v,32.88,,0,0,0,0,0,0,0,0,0,1,1,1
4226,,New iPad Pro 9.7 Wireless Keyboard + Protective Case Black Colorful Backlight,https://www.ebay.com/itm/New-iPad-Pro-9-7-Wireless-Keyboard-Protective-Case-Black-Colorful-Backlight/402242408309?hash=item5da7840f75:g:vogAAOSwEg9eoRPy,29.99,,0,0,9.6,0,1,0,0,0,0,0,0,0
4227,,New For HP Pavilion 15-ck000 15-cc000 15-cd000 US Keyboard W/Backlit Black GT,https://www.ebay.com/itm/New-For-HP-Pavilion-15-ck000-15-cc000-15-cd000-US-Keyboard-W-Backlit-Black-GT/193301205395?hash=item2d01a65193:g:ISIAAOSwa1hcEyZN,48.69,,0,0,0,1,0,0,0,0,0,0,0,0
4228,,RKM MK705 Fly Mouse And Mini Wireless Keyboard Combo Learning Function,https://www.ebay.com/itm/RKM-MK705-Fly-Mouse-And-Mini-Wireless-Keyboard-Combo-Learning-Function/392153441695?hash=item5b4e2aa59f:g:40sAAOSwZ1ZetYFo,71.28,,0,0,0,0,0,0,0,0,0,0,0,0
4230,,Apple Keyboard A1048 USB Corded With Numberpad And Dual USB Hub EXCELLENT,https://www.ebay.com/itm/Apple-Keyboard-A1048-USB-Corded-With-Numberpad-And-Dual-USB-Hub-EXCELLENT/254647650281?hash=item3b4a2ec7e9:g:KXEAAOSww1dfBdmS,5.7,,0,0,10.9,0,0,1,0,0,0,0,0,0
4232,1730686389,Retina Keyboard Protector in Clear [ID 3713491],https://www.ebay.com/itm/Retina-Keyboard-Protector-in-Clear-ID-3713491/153707140531?epid=1730686389&hash=item23c9a8d5b3:g:XZEAAOSwOlBeoHpS,22.24,,0,0,0,0,0,0,0,0,0,0,0,0
4233,,lenovo wired keyboard and mouse,https://www.ebay.com/itm/lenovo-wired-keyboard-and-mouse/164184639645?hash=item263a2ac89d:g:McAAAOSwvB5er5nl,25,,0,0,14.9,0,1,0,0,0,0,0,0,0
4235,,Dell Keyboard,https://www.ebay.com/itm/Dell-Keyboard/283485943838?hash=item420114381e:g:XOQAAOSwnIdc3Eo-,25,,0,0,13.77,0,1,0,0,0,0,0,0,0
4236,,Kensington Pro Fit K75230US Keyboard & Mouse-New,https://www.ebay.com/itm/Kensington-Pro-Fit-K75230US-Keyboard-Mouse-New/174331364161?hash=item2896f58341:i:174331364161,34.49,,0,0,0,1,0,0,0,0,0,0,0,0
4237,,CyberpowerPC Multimedia Gaming Keyboard *US Seller*,https://www.ebay.com/itm/CyberpowerPC-Multimedia-Gaming-Keyboard-US-Seller/264730085421?hash=item3da324882d:g:6gYAAOSw1PxevIY2,24.99,,0,0,0,1,1,0,0,0,0,0,0,0
4238,,Wireless Slim Keyboard Mouse for Smart TV Samsung QN82Q6DRAFXZA 4K UHD SV Sx,https://www.ebay.com/itm/Wireless-Slim-Keyboard-Mouse-for-Smart-TV-Samsung-QN82Q6DRAFXZA-4K-UHD-SV-Sx/323857840075?hash=item4b676e77cb:g:sWgAAOSwg6ldKlPg,28.97,,0,0,0,0,0,0,0,0,0,0,0,0
4239,,Slim Wireless Keyboard and Cordless Optical Mouse Set For Desktop Laptop BK US,https://www.ebay.com/itm/Slim-Wireless-Keyboard-and-Cordless-Optical-Mouse-Set-For-Desktop-Laptop-BK-US/232691322420?hash=item362d7bce34:g:ei4AAOSw0QBb8EHe,29.07,,0,0,0,0,0,0,0,0,0,1,1,1
4240,,F18 Folding Keyboard Foldable Aluminum Alloy Wireless Keyboard,https://www.ebay.com/itm/F18-Folding-Keyboard-Foldable-Aluminum-Alloy-Wireless-Keyboard/233536478092?hash=item365fdbdb8c:g:g5QAAOSw~q5eeITX,24.99,,0,0,14.9,0,1,0,0,0,0,0,0,0
4242,,Laptop US Keyboard Backlit Toshiba Satellite S55t-B5150 S55t-B5152 PSPRDU PSPQ8M,https://www.ebay.com/itm/Laptop-US-Keyboard-Backlit-Toshiba-Satellite-S55t-B5150-S55t-B5152-PSPRDU-PSPQ8M/202687939132?hash=item2f3124823c:g:d3YAAOSwuspY9ZB~,21.99,,0,0,0,0,0,0,0,0,0,0,0,0
4243,,HQRP Laptop Keyboard for HP Pavilion g6-1392ea g4-1264ca g4-1270la g4-1271la,https://www.ebay.com/itm/HQRP-Laptop-Keyboard-for-HP-Pavilion-g6-1392ea-g4-1264ca-g4-1270la-g4-1271la/391316512464?hash=item5b1c481ed0:g:sw4AAOSwwbdWQMEa,10.45,,0,0,5.95,1,0,0,0,0,0,5,5,5
4244,,Desk Manager 3-in-1 PS/2/USB Multimedia Keyboard,https://www.ebay.com/itm/Desk-Manager-3-in-1-PS-2-USB-Multimedia-Keyboard/121945299933?hash=item1c64819bdd:g:dDgAAOSwEK9XAk8A,15,,0,0,10.4,0,0,0,0,0,0,0,0,0
4245,,mechanical gaming keyboard rgb ,https://www.ebay.com/itm/mechanical-gaming-keyboard-rgb/133427961720?hash=item1f10ed1f78:g:JIgAAOSw42Fe1f5t,50,,0,0,23.15,0,1,0,0,0,0,0,0,0
4246,,OPENBOX ONN ONNHK2026 NSB Wired Keyboard - Black,https://www.ebay.com/itm/OPENBOX-ONN-ONNHK2026-NSB-Wired-Keyboard-Black/293351359875?hash=item444d1a8583:g:0foAAOSw9MRd3vgt,16.56,,0,0,0,1,1,0,0,0,0,0,0,0
4247,,Wireless MINI Mouse&Keyboard for ANY Tablet with Host Mini/MicroB Port BK US,https://www.ebay.com/itm/Wireless-MINI-Mouse-Keyboard-for-ANY-Tablet-with-Host-Mini-MicroB-Port-BK-US/222879969191?hash=item33e4ae6fa7:g:HwgAAOSwWUlapvfx,22.27,,0,0,0,0,0,0,0,0,0,0,0,0
4249,81974428,LifeWorks IH-K231MS Wired Keyboard,https://www.ebay.com/itm/LifeWorks-IH-K231MS-Wired-Keyboard/353080398227?epid=81974428&hash=item52353b5193:g:uT8AAOSwVzxewstR,23.99,,0,0,29.2,0,0,0,0,0,0,0,0,0
4250,,Digital RT6856T 121043-001 Rev. A PS/2 Wired Keyboard DEC,https://www.ebay.com/itm/Digital-RT6856T-121043-001-Rev-A-PS-2-Wired-Keyboard-DEC/172136590518?hash=item281423ecb6:g:4gwAAOSwwpdW13j~,37.5,,0,0,15,0,0,1,0,0,0,0,0,0
4251,2273264978,W/Backli Keyboard for HP x360 15-w191ms 15-w237cl 15-w158ca 15-w181nr Laptop US,https://www.ebay.com/itm/W-Backli-Keyboard-for-HP-x360-15-w191ms-15-w237cl-15-w158ca-15-w181nr-Laptop-US/323249424921?epid=2273264978&hash=item4b432aca19:g:bxoAAOSwxahe4cm1,38.79,5,0,0,0,0,0,0,0,0,0,5,5,5
4252,,Manhattan Keyboard(155113),https://www.ebay.com/itm/Manhattan-Keyboard-155113/124142874869?hash=item1ce77df0f5:g:Pn8AAOSwq4Neier0,16.6,,0,0,5.49,0,0,0,0,0,0,0,0,0
4254,,Adesso ACK-595 Mini Keyboard - USED,https://www.ebay.com/itm/Adesso-ACK-595-Mini-Keyboard-USED/153651605442?hash=item23c6596fc2:g:b5sAAOSwrl5dhYnn,33.99,,0,0,14,0,0,1,0,0,0,0,0,0
4255,,NEW LTC Gaming Keyboard K828  WIRED USB MULTI COLOR ALUMINUM ALLOY PANEL,https://www.ebay.com/itm/NEW-LTC-Gaming-Keyboard-K828-WIRED-USB-MULTI-COLOR-ALUMINUM-ALLOY-PANEL/222863141584?hash=item33e3adaad0:g:0mwAAOSwO8pamNpY,24.95,,0,0,19.95,1,1,0,0,0,0,0,0,0
4257,134287273,All Star EZ Eyes Large Print Wired Keyboard PC Mac Compatible Spill Resistant ,https://www.ebay.com/itm/All-Star-EZ-Eyes-Large-Print-Wired-Keyboard-PC-Mac-Compatible-Spill-Resistant/302491210207?epid=134287273&hash=item466de191df:g:RTQAAOSwdSRZ5anx,12.98,4.5,144,0,9.98,0,0,0,0,0,1,2,2,2
4258,,eMachines KB9908 Wired Keyboard,https://www.ebay.com/itm/eMachines-KB9908-Wired-Keyboard/163817615603?hash=item26244a70f3:g:YIcAAOSw37BaUvWi,8.99,,0,0,10.03,0,0,1,0,0,0,0,0,0
4261,74081792,Targus Stowaway Portable Keyboard Works with Compaz IPAQ Series Color Pocket in ,https://www.ebay.com/itm/Targus-Stowaway-Portable-Keyboard-Works-with-Compaz-IPAQ-Series-Color-Pocket-in/283816443467?epid=74081792&hash=item4214c73e4b:g:bVUAAOSwKqxdkUR4,25,,0,0,5.66,0,0,1,0,0,0,0,0,0
4262,,CyberPowerPC Multimedia Gaming Keyboard,https://www.ebay.com/itm/CyberPowerPC-Multimedia-Gaming-Keyboard/392253006365?hash=item5b5419e21d:i:392253006365,13.5,,0,0,20,0,0,1,0,0,0,0,0,0
4263,,"MoKo Keyboard + Mouse, 2.4G Wireless Mini Ultra-slim keyboard  Black.  L",https://www.ebay.com/itm/MoKo-Keyboard-Mouse-2-4G-Wireless-Mini-Ultra-slim-keyboard-Black-L/353052957518?hash=item5233989b4e:g:T8kAAOSwgwRemG2t,19.99,,0,0,9.6,0,1,0,0,0,0,0,0,0
4264,2306473550,Staples Wired Keyboard Black (51433) 959066,https://www.ebay.com/itm/Staples-Wired-Keyboard-Black-51433-959066/333415761605?epid=2306473550&hash=item4da120c6c5:g:htMAAOSwfrld4BQO,12,,0,0,14.9,0,0,1,0,0,0,0,0,0
4265,1268976022,New Genuine HP Elitebook 6570b Spanish Keyboard 55012P700-035-G,https://www.ebay.com/itm/New-Genuine-HP-Elitebook-6570b-Spanish-Keyboard-55012P700-035-G/381043982599?epid=1268976022&hash=item58b7fdc107:g:92MAAOSwGWNUWjg2,59.95,,0,0,0,1,0,0,0,0,0,1,1,1
